clustera,wt.1mm.fpkm,wt.2mm.fpkm,tip.IM/SPM.ear.fpkm,mid.SM.ear.fpkm,base.FM.ear.fpkm,stg1.tassel.fpkm,stg2.tassel.fpkm,stg3.tassel.fpkm
5,0,0.1656,0.0788,0.3426,1.9136,0.0726,0.1024,0.5844
5,6.3402,6.9025,6.2772,11.321,10.9382,8.5892,6.0327,9.8726
5,0.522,0.781,0.2843,0.833,1.1333,0.4686,0.5128,0.9327
5,3.1222,6.0403,3.9464,5.5835,7.1657,3.1489,2.7039,5.8322
5,1.9922,3.1058,1.6873,4.7558,4.3456,1.0934,1.4501,3.3329
5,1.1605,0.353,0.5504,1.4973,1.3425,0.6855,0.688,0.9697
5,1.4726,1.1093,1.9666,2.8578,3.2363,1.056,1.2176,2.6443
5,1.7655,2.0837,1.1813,5.7512,7.3874,2.601,2.7582,5.25
5,3.0259,4.9335,2.2271,5.0588,7.7384,3.7585,3.2377,6.5181
5,4.3814,6.8402,7.2519,11.444,11.1212,6.9075,5.4826,10.0358
5,0.1024,0.2244,0.1767,0.3477,0.1464,0.1134,0,0.2996
5,11.6172,12.5224,10.606,14.7398,14.3071,12.1131,9.1283,13.3586
5,11.7181,14.2752,12.9628,17.1443,21.8961,11.7432,7.3559,15.8424
5,13.5956,21.7548,17.1265,34.3818,35.1983,22.5257,19.1729,35.8159
5,9.712,10.6049,11.367,18.7933,20.6656,10.1138,8.4113,14.2755
5,0,0.0969,0,0.6722,1.2148,0.2938,0.2359,0.5003
5,62.0789,87.6333,47.0515,79.2011,100.345,69.6119,54.8927,98.5221
5,0.2786,0.2728,0.1548,0.6254,0.6623,0.054,0.1513,0.4442
5,19.198,17.4009,37.1703,37.8452,43.5639,32.3217,30.0964,44.0919
5,0.2244,0.3162,0.1221,1.1079,1.7007,0.6509,0.5847,1.6347
5,6.9572,10.9232,14.4089,11.3211,15.1414,10.0318,7.2674,17.6805
5,6.9399,9.0751,4.8563,9.3086,10.6018,6.3415,6.1437,8.5664
5,2.4634,1.1175,2.8258,3.4426,3.5812,1.655,2.2998,3.071
5,2.9127,3.8368,3.9662,5.8925,5.4697,2.4898,2.5171,7.3711
5,39.1263,36.2374,54.5327,73.3285,62.4494,56.5948,36.6385,62.0736
5,40.0143,40.9844,28.4501,49.3781,54.7667,39.1091,50.4355,46.5836
5,1.9559,3.1905,3.834,5.359,5.3603,4.4782,4.0366,4.84
5,0.626,0.3571,0.625,0.7003,2.0817,0.5304,0.8325,1.1329
5,3.4468,3.2446,5.8107,9.3074,8.8661,5.2068,4.5335,8.251
5,2.1023,3.5115,11.7753,18.662,18.3174,1.4633,6.7029,25.2083
5,0.1085,0.1259,0.1379,0.6538,3.0597,1.0446,1.4017,1.8573
5,0,1.0421,0,0.946,2.0914,0.7501,1.1271,1.288
5,0.2151,0.6278,0.0623,4.1835,4.1652,0.3938,1.5766,1.8102
5,9.6214,9.7071,14.363,19.0909,18.6179,13.2006,7.3676,17.175
5,0.536,2.0542,0.5641,1.3152,4.5298,0.1585,0.629,2.5601
5,0.1765,0.6582,1.527,4.2392,4.2518,0.7123,0.3661,3.5869
5,0.0627,0.1779,0.586,2.0764,5.3126,0.5488,0.1476,1.3372
5,0.8739,1.031,0.7101,1.5204,1.4456,0.8958,0.877,1.3769
5,11.2279,15.5503,16.8058,22.8536,19.9913,17.969,8.71,18.5739
5,1.5231,2.1664,3.2327,5.1128,5.4797,4.0387,3.9998,4.7571
5,0.0937,0.2508,0.1597,0.8523,0.7626,0.1022,0.089,0.4022
5,2.0877,2.5152,3.8384,4.4431,5.0045,3.5467,3.6172,3.8186
5,4.9919,5.9968,5.9011,9.9389,10.6189,5.1083,4.544,8.0277
5,42.6065,44.9204,38.9119,58.4506,51.6263,44.3286,34.0675,50.7581
5,13.2563,14.4894,16.2227,22.6607,26.0868,18.7061,15.1179,20.7593
5,4.5021,3.6674,6.9866,11.9712,12.0494,4.7389,3.7971,8.0176
5,0,0.1476,0.1085,4.4214,11.0911,0.9717,2.1139,3.8726
5,1.5766,2.1245,2.1682,4.5639,5.15,3.5447,3.1141,3.726
5,0.5348,0.6097,0.9984,1.6487,2.1416,1.1583,1.0786,1.1135
5,3.0767,3.0722,6.6302,8.288,8.4193,6.0068,2.3758,10.9063
5,0.6655,0.3166,0.3603,0.8719,1.5105,0,0.3239,0.6699
5,0.9044,2.054,1.496,1.7056,1.701,0.7194,0.9724,2.192
5,0.3685,2.2439,0.894,4.5323,4.4834,0.8105,2.0082,4.3089
5,0.6912,1.2575,1.2441,2.8388,4.8472,1.3228,0.6948,1.7674
5,1.8918,1.9376,2.502,3.1518,3.2249,1.5718,1.4845,3.2185
5,4.1778,11.7636,12.1632,22.4577,22.3375,8.701,13.1068,23.3917
5,2.3078,3.9847,6.2491,5.9943,7.939,1.8354,2.1227,8.2547
5,2.0773,1.7987,1.504,2.523,2.8631,1.1245,1.7881,2.9094
5,0.8889,1.0148,1.6911,4.4955,7.349,2.4163,2.8162,6.1187
5,3.1742,3.3515,2.8243,8.2932,9.8165,5.6839,4.5109,9.0912
5,13.5653,13.7538,12.7751,17.3588,19.9678,15.3426,9.2789,17.2407
5,0,0.1197,0.2451,1.0735,1.7101,0.1681,0.4385,1.5246
5,0.0713,0.0119,0.0412,0.2163,0.8441,0.0685,0.2375,0.6156
5,6.5904,8.6174,8.77,15.4861,17.6699,10.2971,8.009,10.3981
5,0.2033,0.2882,0.2427,0.4152,0.4623,0,0.3541,0.2811
5,2.476,3.1361,3.8587,4.8773,7.4293,3.499,2.4028,5.4999
5,9.6786,11.0242,14.9124,27.0757,25.2808,18.6214,20.7864,20.5586
5,0.2893,0.3015,0.4074,2.2323,2.5371,0.5992,0.4862,1.7445
5,480.1943,209.0497,156.086,430.354,623.751,352.076,417.051,329.673
5,11.3169,14.5035,7.957,19.3506,20.7396,14.601,11.054,17.0257
5,0.4623,0.5674,0.5173,1.1112,1.0179,0.4918,0.5767,0.726
5,12.8818,23.2323,24.7691,38.4657,40.2829,18.6136,14.2493,33.5649
5,5.1995,6.315,5.6958,8.5387,9.9554,4.6995,3.3214,8.5342
5,2.1173,2.6282,2.131,7.7502,12.3947,1.6711,2.5966,9.0145
5,0.0894,0.1185,0.2073,0.8826,1.2655,0.1795,0.2259,0.5336
5,0.2913,1.3629,0.3112,1.3666,1.8374,0.5681,1.2469,1.2424
5,0.1735,0.4673,0.3489,0.441,0.8782,0.158,0.4866,0.6712
5,1.1032,2.8126,1.7284,3.2214,3.2514,2.7305,2.2438,3.0133
5,0.1393,2.1066,1.3726,24.0681,33.168,5.4429,4.7174,24.8437
5,4.3345,3.7861,2.4726,5.5038,7.4176,2.598,1.3406,4.8702
5,4.7042,8.7184,10.9732,10.2132,10.441,9.1986,6.7668,11.5127
5,85.1065,89.127,19.89,174.057,273.121,173.26,78.7388,149.125
5,0.0579,0.0307,0.0868,0.3093,0.9875,0.2243,0.2034,0.5384
5,11.4981,15.5179,22.7418,40.2534,20.3504,11.1933,24.3637,30.8794
5,22.5007,20.2624,22.3049,23.4418,24.9137,24.9214,12.1067,25.6538
5,1.7331,2.7301,4.3667,6.9724,7.9966,0.9846,1.3183,7.9826
5,15.5735,9.3675,16.6603,27.6159,24.203,19.2869,14.1658,19.2055
5,1.6214,0.7379,1.0658,2.1134,2.1806,1.1934,0.4219,1.6388
5,5.1799,5.8194,4.9224,9.6316,8.7052,6.1904,6.0807,8.8029
5,1.6208,2.1192,2.4814,4.1819,7.1442,3.0017,1.9552,5.6841
5,5.2397,8.4377,9.204,14.2381,15.1711,10.6255,9.5112,15.6765
5,2.1323,2.7094,3.9412,7.5981,7.7698,2.8585,2.0273,5.1456
5,1.7306,6.8898,8.3612,15.2274,28.3702,5.6781,11.9955,28.1274
5,0.3456,0.8297,0.7393,0.7828,0.9194,0.5278,0.5507,0.8852
5,7.5104,7.5702,7.0238,5.972,11.2778,8.1636,6.1518,9.3984
5,2.7334,2.3889,23.2814,24.3244,67.1757,6.6752,16.0218,68.6642
5,8.6309,10.5526,7.5495,15.2586,15.6039,11.22,8.9712,12.3897
5,0.0686,2.5101,1.687,10.6537,9.7601,3.6974,10.6936,6.0629
5,7.8918,9.4129,13.2668,22.2488,22.0119,11.4098,8.412,15.3898
5,13.649,36.4727,3.3837,60.4861,83.9609,9.8861,32.7746,60.7943
5,2.0358,2.4084,3.5089,4.5702,4.9577,4.1305,3.0016,3.8734
5,2.8678,1.5919,2.5616,3.852,3.4812,2.3146,1.8279,3.707
5,1.0662,4.8568,4.8217,5.785,7.8403,1.5522,2.3616,6.2769
5,0.5681,1.1167,1.2227,2.2941,3.3114,0.4272,0.713,1.5998
5,10.7203,7.8926,11.7882,15.2854,43.9623,13.0523,16.3914,31.4346
5,0.7361,0.8306,2.8482,1.9053,4.2034,2.7332,2.7157,3.157
5,1.3386,1.6657,1.1148,2.3316,3.0958,1.2912,1.3242,3.3848
5,0,0,0.2476,0.5604,0.9488,0.0806,0.1574,0.919
5,0,0.4372,1.194,2.4993,2.1832,0.6084,0.4683,1.4273
5,22.5466,22.119,12.689,21.0922,24.1863,10.5755,9.9249,32.0812
5,7.6572,10.1122,9.3495,16.0672,15.4834,13.9754,11.0396,15.7189
5,9.7026,4.8472,2.9589,9.7516,14.7818,2.5273,5.7413,11.1544
5,2.9846,4.0092,6.7449,8.8001,7.2229,5.4284,5.1336,7.3991
5,30.956,43.7069,71.282,69.4786,86.2519,61.0194,54.8595,70.2237
5,1.2563,1.4475,0.99,2.9187,3.8522,1.0982,1.4712,1.9225
5,0.1038,0.3054,5.2654,37.6399,46.4506,3.1139,10.2301,39.2943
5,1.9496,2.552,4.6245,5.9201,9.4456,1.1287,1.2048,5.2245
5,0.2,0.1377,0.1266,0.4382,0.6139,0.1713,0.2091,0.4114
5,0.1523,1.189,1.634,2.8122,4.6765,0.4201,1.6615,4.8398
5,0,0.0419,0,0.3324,1.1205,0.03,0.0465,0.136
5,0.0333,0.1793,0.0288,2.3245,0.3168,0.7606,0.2087,1.3523
5,1.992,2.9247,3.644,6.6347,7.3766,2.1366,2.0101,7.6618
5,0.1395,0.083,0.5257,0.2168,1.4466,0.1035,1.0391,0.3568
5,5.3546,3.0225,14.3006,16.0467,18.2835,10.3629,3.1939,14.4335
5,1.9558,1.9431,4.7836,7.6295,7.4809,4.0857,2.3918,5.3984
5,2.7135,3.9827,2.3898,4.8013,5.2544,1.7464,2.3744,3.987
5,1.0638,1.0184,1.1466,1.7431,2.3141,1.5054,0.8207,2.0578
5,1.7071,3.6534,2.994,5.3247,5.8587,2.455,2.7182,4.4305
5,0.189,0.129,0.0934,0.3977,1.8996,0.6501,0.5222,1.3334
5,7.9242,13.1036,12.879,14.2164,12.1416,10.9935,6.4011,14.6833
5,5.6625,8.2267,10.5529,15.9511,17.5471,11.1379,9.1013,17.7246
5,7.348,9.638,10.7678,19.039,17.1708,11.1777,6.8567,20.3479
5,0,0.0206,0.0386,0.2258,0.152,0.0249,0.0747,0.2117
5,11.3794,10.8942,12.7238,20.6168,35.0081,6.1714,12.4683,39.055
5,2.1569,2.6624,2.6527,5.0067,5.6423,1.8989,2.7328,4.371
5,0.8454,1.0929,1.3265,1.7735,2.3728,1.1953,0.7845,2.5475
5,9.9953,4.1919,3.1952,10.7758,9.8477,5.307,7.007,10.3216
5,24.3269,28.4273,24.5411,35.8513,32.065,29.7109,26.0374,34.9395
5,2.1226,3.2365,3.2491,5.7654,6.7381,3.3623,1.9924,4.0393
5,0.0492,0.142,0,0.1637,0.3571,0.0258,0.1058,0.1229
5,37.0703,72.8641,76.3494,162.009,230.204,48.3919,70.8327,224.935
5,0.3216,0.0973,0.4599,0.9502,1.3577,0.2426,0.2452,0.6059
5,0,0,0,0.2631,0.6792,0.0632,0.0247,0.3058
5,0.436,2.1119,2.0046,11.0182,14.6752,1.5779,3.8756,13.58
5,2.4882,3.3131,4.7718,5.145,5.7815,5.413,3.6918,5.8447
5,3.7451,4.6791,2.6171,11.2493,7.8766,5.2144,4.1223,9.8315
5,0.144,0.4876,0.9752,1.0768,1.8688,0.4716,0.3949,2.2009
5,4.0323,6.8248,5.7652,9.5736,10.0573,3.4992,5.9588,8.7955
5,8.2504,7.8996,7.3775,11.5845,11.3595,8.5562,6.9731,9.674
5,0,0,0,0,1.1248,0.4586,0,0
5,0.2163,0.6078,1.0406,0.9803,0.789,0.2811,0.7116,1.0816
5,4.0357,9.1763,7.5645,9.83,11.0306,8.4061,7.9607,10.1124
5,0.311,0.4277,0.1125,1.1032,1.1514,0.0746,0.1655,1.6302
5,15.3877,22.2205,40.0635,53.6432,49.36,35.1475,31.277,35.554
5,1311.6167,1463.63,1135.92,1585.53,1536.93,1414.66,1330.4,1593.46
5,0.4906,0.735,0.754,2.1437,2.8973,0.8985,1.3985,2.5662
5,20.1499,25.3218,16.295,30.868,31.9529,19.3937,18.8795,28.217
5,0.4823,0.6103,0.4638,1.1532,2.2089,0.5282,0.3823,1.165
5,0.332,0.3763,0.0429,2.6734,5.0462,0.5847,1.7011,3.2103
5,0.0167,0.1397,0.0115,0.3881,0.3469,0.0937,0.1171,0.4594
5,1.2698,1.7171,1.7514,2.6781,4.4386,2.763,1.6203,3.0136
5,1.0736,1.3633,0.1376,1.1528,2.2545,0.4898,0.4937,1.6284
5,10.9453,9.3416,17.1553,23.775,28.0177,7.8227,4.9964,19.4071
5,0.1058,0.0422,0.1472,0.1354,0.2332,0.119,0.1656,0.133
5,5.0653,3.9147,4.5532,11.0611,10.9822,5.8032,4.5948,9.7399
5,2.3684,3.5177,5.1036,49.5984,46.0011,12.7569,11.4015,50.4662
5,5.0701,3.764,4.5877,5.3653,5.1108,2.7048,2.6264,6.4208
5,0.7046,9.0315,0.7278,9.0528,11.9599,4.76,6.9751,9.7829
5,0.2242,1.9497,0.8644,7.444,16.1351,1.6398,0.8125,8.5766
5,10.1074,7.058,8.9052,15.6841,17.466,7.5393,6.5043,12.0613
5,7.2531,10.7449,8.3286,15.3753,16.6956,9.6106,7.1648,12.221
5,15.5692,18.3088,25.5473,41.5829,38.5869,28.9263,20.7538,31.4465
5,7.8843,11.2956,29.5918,33.9803,38.6173,10.8662,11.202,41.6893
5,9.3112,6.8398,9.861,15.56,12.4923,12.5941,7.901,13.0531
5,0,0.0726,0.0545,6.2532,8.0622,0.3949,0.3744,5.6663
5,0.0299,0.1488,0.2691,22.2173,21.8436,0.3536,1.4986,13.8069
5,1.9857,1.4144,1.7481,3.3415,3.3474,1.0619,0.9452,2.8217
5,36.1095,43.6563,69.4224,65.0861,72.9558,38.549,25.6633,77.7628
5,0.6776,0.4962,0.5709,1.7572,3.0903,1.2699,0.2576,1.4913
5,4.4336,6.3139,3.9828,10.7194,10.5923,7.5755,6.3482,8.9971
5,1.0843,1.7152,0.807,1.8485,2.4341,0.0575,1.4135,2.3028
5,5.0804,5.0445,8.2759,12.2526,11.1385,9.9262,10.1447,10.3005
5,0.1132,0.5987,0.0803,0.5202,2.0302,0.3926,0.5536,1.3511
5,4.1053,6.225,5.0864,22.4668,35.3354,8.8454,16.7917,15.145
5,12.6848,9.1862,12.5185,26.5227,26.2928,18.0783,15.3251,19.0328
5,6.3509,2.2153,7.9018,8.8603,8.7466,4.0539,5.3105,9.6167
5,4.3214,4.4889,3.3357,9.8771,14.5219,5.7126,8.3749,10.0294
5,2.1585,1.4302,1.1136,3.0103,3.5502,2.1752,2.2258,3.3799
5,0.3266,0.6952,0.5742,1.9745,1.4406,0.9517,0.807,1.5864
5,12.0756,46.1213,41.5176,52.2045,62.9692,9.7322,27.5097,52.3608
5,0.3028,0.4123,0.0601,1.7656,2.0655,0.6547,0.8701,1.5048
5,36.5069,29.1419,31.7781,35.2811,33.2889,23.2413,17.5361,43.2095
5,0.4297,0.554,0.8194,8.182,10.3359,0.5781,1.4323,10.8215
5,0.1844,0.8152,0.4201,0.1236,2.1027,0.5808,0.5372,0.4001
5,1.7749,1.8146,1.422,3.2941,3.6662,2.542,2.334,2.7933
5,24.6313,55.8555,49.4368,48.6421,62.4006,32.8864,33.3938,61.7362
5,3.7631,4.577,1.1472,16.9817,15.6243,8.2894,13.3979,10.7877
5,1.0853,1.6308,1.0946,2.3751,2.6388,1.2682,1.1449,2.1545
5,11.1605,13.968,9.3124,16.0137,15.6321,12.3039,10.385,15.639
5,2.7666,4.0222,2.6404,4.474,6.8097,2.826,1.4136,5.5215
5,3.9354,3.9823,3.3494,6.4753,6.6793,4.2218,3.7304,4.8399
5,5.3154,3.5617,2.9268,7.4249,6.5176,3.6384,4.2432,5.9639
5,5.3572,8.0307,8.1247,15.0891,14.8624,11.9479,11.1262,13.0755
5,4.1984,5.6972,9.8591,12.8171,12.5774,7.9937,8.5152,10.1231
5,1.7556,1.3236,1.2546,2.1408,2.902,2.0986,1.6472,2.0508
5,23.1075,55.2958,66.5355,185.216,230.332,98.8547,155.43,174.334
5,3.7774,5.6616,6.658,9.0258,7.1096,5.6159,4.124,9.1051
5,11.9227,23.9221,28.27,34.7716,38.8955,23.6364,21.6932,38.2147
5,15.8549,17.3215,21.0969,28.4588,32.6626,18.2703,10.6491,24.6014
5,1.6906,3.5317,2.7328,3.8168,4.9244,2.4762,3.5197,3.2309
5,5.2992,5.5997,5.0171,7.7385,7.7445,7.3722,5.9608,7.9121
5,0.2615,0.9104,1.8732,3.0069,3.0374,1.8312,1.4834,1.6812
5,4.9867,4.6532,4.5896,8.3782,13.5828,3.5431,5.2077,11.2338
5,3.0422,2.8983,4.5771,6.8049,6.0462,2.9262,1.5361,5.2723
5,1.4246,0.433,0.414,2.8743,2.6726,0.6596,0.4382,1.9065
5,0.2606,0.2943,0.1376,1.6601,3.424,2.239,1.2039,2.1474
5,0.714,1.975,1.4971,3.3602,4.9868,2.5737,2.0057,4.5581
5,0.957,0.9004,0.6604,1.8612,2.109,1.2679,0.6343,1.7953
5,1.6683,2.4026,2.7003,3.8227,4.2502,1.5426,1.9254,4.9008
5,0,0.0481,0.0419,0.5042,0.7299,0.1315,0.0571,0.2843
5,10.2502,18.6258,11.3276,17.167,26.9795,11.9014,15.6565,25.8176
5,1.6565,1.2583,0.6282,6.3319,10.6217,0.5528,2.8172,6.1049
5,0.0769,0.6452,0.4784,2.6353,6.0666,0.7559,1.5914,4.3979
5,0.4919,1.8934,0.9741,1.7515,2.2079,0.5753,1.2663,2.0666
5,1.4031,1.1857,2.363,3.2582,5,2.7728,1.1252,3.0131
5,0.9257,1.1249,3.0056,5.751,12.2871,1.5425,1.0471,4.2335
5,1.0261,1.3132,1.2153,0.9382,1.3157,0.3161,0.5147,1.6997
5,5.1962,4.5051,4.9473,11.1894,15.7741,5.9133,4.5557,8.2688
5,0.4001,0.7846,2.0036,1.7174,2.3965,0.3386,0.5362,1.9556
5,11.5676,11.1562,9.3726,19.0404,18.8624,15.9259,8.3766,17.567
5,5.2741,6.4052,4.1242,8.1206,8.7485,5.8886,5.2102,8.5962
5,0.0954,0.0688,0.1049,0.5669,1.0994,0.3163,0.3385,0.5988
5,0.809,0.4222,0.2851,0.9805,0.7014,0.3602,0.4934,0.9173
5,14.8519,21.3308,18.1599,28.9907,27.996,23.3842,19.1235,28.7285
5,18.6463,22.9551,19.7702,40.1141,36.9914,30.5137,22.7766,32.3785
5,4.4088,3.2939,8.4476,8.5681,7.3731,6.1001,3.7813,8.3676
5,4.6172,7.3976,6.6836,10.3015,8.5219,6.9685,6.3415,8.9218
5,0,0.211,0,0.3753,0.8532,0.0641,0.0754,0.1736
5,1.1005,0.3679,0.2885,1.4131,1.7524,0.7424,0.6192,1.0172
5,17.6308,25.6172,29.2373,34.2232,34.8898,31.5424,22.6503,32.117
5,1.726,3.0198,2.4455,3.4566,3.8055,2.2821,1.364,4.2869
5,3.8765,4.4124,4.1438,5.7771,8.0817,4.4308,2.9806,6.9441
5,10.2691,19.4082,23.6585,41.7274,39.2955,28.5616,34.1558,28.2717
5,0.0801,0.1565,0.0928,1.4335,2.9123,0.7554,0.5245,2.7277
5,1.9236,1.8762,1.9521,3.7679,3.6188,1.1944,1.3357,3.517
5,0.2576,0.2855,0.287,0.6707,0.4531,0.3598,0.4047,0.4997
5,4.1403,6.0942,7.5389,8.7836,9.4839,8.5196,5.1283,10.8168
5,0.1619,0.069,0.0502,0.4978,1.0504,0.2608,0.1253,0.2527
5,0.5761,0.5287,1.8141,1.6765,1.9853,0.4645,0.347,1.9313
5,5.3779,6.9883,11.9351,19.0285,29.2377,4.5857,5.2853,14.8746
5,0.4493,0.7495,0.2496,1.234,2.5845,1.3924,0.4706,1.37
5,0.1555,0.4117,0.2038,0.9621,1.6474,0.0828,0.6241,0.5135
5,4.1277,4.5355,4.7287,9.2332,10.0633,4.957,2.6336,7.404
5,7.0879,9.9362,18.3616,18.4716,24.184,11.2464,6.671,19.565
5,0.0829,0.1141,0,0.4165,0.7855,0.0057,0.0694,0.2034
5,2.1894,4.3339,3.4721,4.5395,6.4019,4.3842,3.7288,4.4874
5,17.0998,22.2318,22.5787,29.8627,28.9567,17.0949,9.8407,31.5703
5,3.2947,3.8874,5.9206,10.9601,9.5824,4.6902,3.3801,7.1714
5,0.1071,0.4247,0.6971,2.0639,3.441,0.5905,0.809,2.394
5,0.1011,0.0541,0.0799,0.0153,2.1332,0.9459,0.252,0.6678
5,2.5299,2.3927,1.9771,5.7104,10.2458,1.8698,1.4717,4.7557
5,0.2938,0.3065,0.4689,0.4951,0.6101,0.2575,0.1934,0.6556
5,12.9661,18.2764,16.3237,26.5754,22.9784,18.481,15.5555,21.0838
5,0.277,0.5484,0.3646,1.3725,4.9943,2.964,1.1934,1.1763
5,0.5399,0.4535,1.8657,2.5205,4.3309,0.9591,1.9422,3.0833
5,3.3675,3.2819,3.2666,5.6558,5.6768,2.8216,2.3146,4.9893
5,12.2859,19.269,11.5004,28.0157,29.9576,19.8207,18.1677,24.8904
5,0.0165,0.1367,0.0112,0.3804,0.3393,0.0889,0.1114,0.4491
5,1.5315,2.6421,3.4228,4.6085,4.7226,4.2229,2.7441,4.1829
5,1.3726,1.3354,1.8953,1.636,2.2327,0.6075,0.7024,2.2577
5,0.8857,1.137,0.4424,2.8898,3.9286,1.8025,2.1091,2.9386
5,6.8765,6.9324,4.8417,8.1564,8.3875,7.8549,5.3826,7.9337
5,0.8122,2.0885,1.8723,5.0489,7.6491,1.5733,1.7124,4.7302
5,13.0199,18.2774,10.126,16.308,19.84,12.2361,9.632,22.188
5,6.6835,13.1983,8.8432,18.4009,20.0849,12.5371,11.4313,15.1778
5,25.8271,44.5287,59.8317,82.8349,86.4331,39.2941,28.698,66.446
5,10.7544,9.3633,8.3015,16.7312,20.0042,13.7467,15.8291,17.1152
5,0,0.1527,0.4238,0.498,1.6574,0.2172,0.6125,1.2561
5,0.355,0.8125,0.3604,1.9729,2.6224,0.867,0.8325,2.0857
5,2.8862,4.005,4.3479,4.9835,5.8413,4.2523,2.2301,5.0441
5,0.4033,0.5724,0.3381,0.668,1.7029,0.3193,0.239,0.5843
5,0.2522,3.6773,2.8561,74.2058,90.4424,8.3635,17.8757,107.458
5,4.9349,5.2518,6.1554,35.6395,38.6952,7.2213,21.1135,32.1979
5,17.4399,23.8209,33.0288,31.013,33.8978,26.7398,11.7902,39.8551
5,2.1789,3.2424,1.4836,3.3579,4.6698,3.3979,2.4894,4.1934
5,2.2341,8.2747,22.0383,31.955,22.8682,6.4198,14.1456,31.378
5,0.2626,0.0924,0.1583,0.2357,1.1113,0.3164,0.2214,0.272
5,0.4721,1.245,1.4547,1.6838,1.8022,1.323,1.0715,1.3732
5,1.5443,2.0113,2.2531,3.2144,4.2307,2.229,1.2198,2.569
5,3.2919,3.2537,3.2888,6.2661,6.5201,3.3712,4.0741,4.9247
5,0,0.1164,0,0,1.406,0,0,0
5,2.1631,2.2991,1.7297,3.493,3.5387,2.9857,2.9737,3.1341
5,0.535,0.2742,0.2269,0.4954,0.6033,0.4423,0.2874,0.5717
5,1.7985,1.8016,1.1795,5.0266,4.6226,2.0384,0.9936,4.0744
5,24.4317,40.001,29.8971,68.818,75.7207,39.5596,54.2613,55.1799
5,0,0,0.0777,8.1725,8.4914,0.1702,0.3561,3.3465
5,1.0971,2.4423,1.7961,3.6135,7.5337,0.9205,1.0332,4.3674
5,4.0991,3.2938,4.976,2.7796,5.3045,1.8972,3.2676,5.4918
5,0.1595,0.1805,0.2111,0.2433,0.3837,0.0846,0.0838,0.4593
5,5.1992,3.7685,5.225,7.6711,7.7064,4.2355,3.6266,7.6377
5,34.6704,16.3993,18.7005,56.3138,50.756,22.9779,32.6846,38.8479
5,0.1011,0.248,0.473,0.5479,0.6657,0.0531,0.2171,0.5665
5,0.5122,0.6928,0.4098,1.5588,3.9603,1.0205,0.7648,1.0132
5,0,0,0,0,0.0187,0,0,0
5,3.8957,5.0543,11.0066,9.2043,10.5112,7.447,6.5314,11.8598
5,10.2566,12.6091,23.3208,25.3726,21.4977,18.6978,7.5736,23.6361
5,0.8667,0.771,3.6587,2.5339,2.962,1.2599,0.9061,3.8075
5,12.3516,8.1816,15.8059,17.8455,17.1089,7.9146,8.0384,18.304
5,0.2003,0.1366,0.1363,0.4561,0.6343,0.2056,0.2434,0.4371
5,71.5198,125.6217,240.685,226.017,272.557,126.276,108.23,300.654
5,1.1171,6.8414,7.1309,8.9614,5.6856,2.0507,5.0144,9.378
5,0.2788,1.0274,0.8598,1.5026,1.3476,0.4776,1.4991,1.102
5,0,0.0687,0,0.4423,2.9877,0,0.0461,0.6372
5,18.0711,28.1303,13.2783,25.8959,33.1509,19.5254,14.2241,26.149
5,0.2547,0.7203,1.1972,1.4307,1.5495,0.1794,0.6856,1.4177
5,5.8736,7.8351,4.6675,7.4698,8.2933,5.1005,5.6882,7.4169
5,1.5114,2.9374,3.7088,4.5008,6.9291,3.3147,3.6051,6.4218
5,14.227,16.0409,16.6163,19.3418,19.2503,12.7667,9.8566,21.4862
5,22.2745,17.4576,18.6393,29.1792,30.7577,22.9819,17.0726,26.5727
5,5.4067,8.7155,13.5697,16.1442,15.9341,4.6413,12.5282,16.773
5,0.9048,3.2202,5.2521,30.3327,48.2048,0.8346,6.0556,20.0088
5,2.4264,5.654,7.3264,10.8926,9.2797,4.1903,4.7255,8.1655
5,0.0788,0.8481,1.2261,5.2575,5.3395,1.4922,2.6239,2.2495
5,13.0916,27.7618,50.0482,150.186,179.856,28.0581,34.9987,72.2049
5,0.1916,0.1781,0.0568,0.7391,1.1959,0.1218,0.1184,0.684
5,2.2444,2.3438,3.1741,4.2465,3.83,3.1044,1.7287,3.9209
5,3.5342,8.8072,2.4821,18.9247,39.894,5.4068,7.7904,11.9522
5,0.8604,0.4593,1.4669,2.7756,4.7244,1.8395,2.4769,2.9242
5,8.1264,6.6072,3.8125,10.5465,9.4264,6.0602,6.7085,10.6631
5,0.1775,0.0992,0.5357,0.5743,1.4558,0.4099,0.3735,1.3261
5,8.3713,11.2847,41.3726,25.1609,35.8751,9.976,13.3511,40.8177
5,30.291,36.8418,53.0746,56.1828,59.1483,49.4091,43.8392,49.974
5,2.335,3.0822,1.826,6.1584,7.0938,4.5052,4.1882,5.0558
5,4.4421,6.4225,5.288,7.7957,8.3352,5.4607,3.8608,6.4759
5,1.9987,2.8294,3.9558,8.1188,15.4221,2.0838,2.3728,8.3871
5,0.209,0.3279,0.4432,0.5667,0.907,0.2279,0.2131,0.5273
5,3.9277,6.5221,18.0361,14.6525,27.7431,7.7084,10.5236,30.3383
5,0.5051,0.1728,0.3871,0.2534,2.0898,0.8056,0.7817,0.6889
5,0,0,0.2162,22.9491,31.6943,0.0265,0.1964,9.1648
5,2.1106,4.9882,1.8616,7.1395,9.8303,6.0753,5.3815,8.6145
5,0.172,1.353,9.0114,21.7056,21.8443,2.0723,6.3718,19.2461
